file_path,title,subject,level,type,content_preview
public/lessons/walker-lesson-1.5-reclaiming-the-narrative.html,Reclaiming the Narrative: Ka Whawhai Tonu Mātou | Te Kete Ako,English,Year 10,lesson,"Reclaiming the Narrative: Ka Whawhai Tonu Mātou | Te Kete Ako Te Kete Ako Reclaiming the Narrative: Ka Whawhai Tonu Mātou Unit: Walker - The Challenge to the Narrative | Lesson 1.5 FINALE Year 10 | Social Studies, History, English | 75 minutes 🌟 All Three School Values: Whaimana + Whaiora + Whaiara This culminating lesson shows how Dr. Walker's life work embodies all three school values through his commitment to truth (Whaimana), wellbeing of Māori communities (Whaiora), and rising up to challen"
public/lessons/evidence-evaluation-frameworks.html,Evidence Evaluation Frameworks | Te Kete Ako,Health & Pe,Year 9,lesson,Evidence Evaluation Frameworks | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Evidence Evaluation Frameworks Systematic Approaches to Assessing Information Quality 📚 Critical Thinking 🎯 Year 9-1
public/lessons/advanced-critical-thinking-decision-making.html,Advanced Critical Thinking: Decision-Making Frameworks | Te Kete Ako,Digital Technologies,Year 9,lesson,"Advanced Critical Thinking: Decision-Making Frameworks | Te Kete Ako ""Mā te huruhuru ka rere te manu"" Adorn the bird with feathers so it can fly - critical thinking skills empower wise decisions Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your "
public/lessons/y7-digital-tech-digital-citizenship.html,Digital Citizenship & Kaitiakitanga | Year 7 Digital Technologies,Digital Technologies,Year 7,lesson,"Digital Citizenship & Kaitiakitanga | Year 7 Digital Technologies ""He aha te mea nui o te ao? He tangata, he tangata, he tangata"" Technology exists to serve people, not the other way around YEAR 7 DIGITAL TECHNOLOGIES Digital Citizenship & Kaitiakitanga 💻 Digital Technologies • ⏱️ 60 minutes • 👥 Year 7 • 🌿 Cultural: Digital guardianship 🏫 School Values Connection 🌿 Kaitiakitanga Digital guardianship online 🤝 Respect Treating others kindly online 💪 Integrity Honest digital behavior 🎯 WALT (We Are"
public/lessons/walker-lesson-1.2-the-great-migration.html,The Great Migration | Te Kete Ako,Health & Pe,Year 10,lesson,"The Great Migration | Te Kete Ako Te Kete Ako The Great Migration Unit: Walker - The Challenge to the Narrative | Lesson 1.2 Year Level: Year 10 | Subject: Social Studies, History, Geography | Duration: 75 minutes 🌊 School Value: Whaiora (Wellbeing) This lesson explores how migration affected the wellbeing of Māori families - physically, mentally, spiritually, and culturally. We examine both opportunities and challenges through the lens of holistic wellbeing. 🌿 Cultural Context | Horopaki Ahurea"
public/lessons/scientific-method-using-traditional-māori-practices.html,Scientific Method Using Traditional Māori Practices,Te Reo Māori,All Levels,lesson,"# Scientific Method Using Traditional Māori Practices Scientific Method Using Traditional Māori Practices Te Kete Ako Scientific Method Using Traditional Māori Practices 🌿 Cultural Context | Horopaki Ahurea Whakataukī ""Ko te akoranga te pūtake o te ora"" ""Education is the foundation of wellbeing"" 🏛️ Connection to Mangakōtukutuku College Values Whaiora: Wellbeing - Caring for collective health and prosperity This learning connects to the value of whaiara by encouraging students to engage with cont"
public/lessons/game-development-with-cultural-themes.html,Game Development with Cultural Themes,Digital Technologies,All Levels,lesson,Game Development with Cultural Themes Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): Design and develop games that incorporate cultural themes and narratives Apply game design principles while honoring cultural values and stories Create interactive experiences that educate and celebrate cultural heritage Success Criteria (WAGOLL - What a Good One Looks Like): I can design a game concept that authentically represents cultural themes I can implement basic game mecha
public/lessons/science-index.html,Science Lessons Index | Te Kete Ako,Science,Year 9,lesson,Science Lessons Index | Te Kete Ako 🔬 Science Lessons Core Curriculum: Science Units 1-7 (27 lessons) Comprehensive science curriculum integrating dual knowledge systems. Unit 1: Identity & Expression (3) Unit 2: Decolonized Narratives (5) Unit 3: Dual Knowledge (1) Unit 4: Economic Justice (3) Unit 5: Climate Justice (3) Unit 6: Decolonized Futures (4) Unit 7: Synthesis (1) Year 9: Science & Ecology (11+ lessons) Comprehensive ecology unit with kaitiakitanga principles. 11 ecology lessons cover
public/lessons/y10-social-studies-protest-movements.html,Māori Protest Movements 1970s-Present | Year 10 Social Studies,Social Studies,Year 10,lesson,"Māori Protest Movements 1970s-Present | Year 10 Social Studies ""Kia mau ki te whakapono, kia mau ki te tūmanako, kia mau ki te aroha"" Hold fast to faith, hold fast to hope, hold fast to love - The power of sustained resistance YEAR 10 SOCIAL STUDIES - NCEA LEVEL 1 Māori Protest Movements: 1970s to Present ✊ Social Studies (NZ History & Activism) • ⏱️ 90 minutes • 👥 Year 10 (NCEA Level 1) • 🌿 Cultural: Tino rangatiratanga movements 🎓 NCEA Achievement Standards AS 91037 (1.1): Demonstrate understa"
public/lessons/y8-science-forces-waka-design.html,Forces & Motion: Waka Design | Year 8 Science,Science,Year 8,lesson,"Forces & Motion: Waka Design | Year 8 Science ""Hoe tahi tātou - Let us paddle together"" Unity and teamwork achieve great things YEAR 8 SCIENCE Forces & Motion: Physics of Waka Design 🔬 Science (Physical World) • ⏱️ 60 minutes • 👥 Year 8 • 🌿 Cultural: Waka navigation 🏫 School Values Connection 🌿 Respect Honoring traditional navigation knowledge 🎯 Excellence Precision in scientific understanding 🤝 Teamwork Collaborative design challenges 🎯 WALT (We Are Learning To) Explain balanced and unbalanced "
public/lessons/y9-digital-tech-ai-ethics-bias.html,AI Ethics & Bias Through Māori Lens | Year 9 Digital Technologies,Digital Technologies,Year 9,lesson,"AI Ethics & Bias Through Māori Lens | Year 9 Digital Technologies ""He aha te mea nui o te ao? He tangata, he tangata, he tangata"" AI must serve people, not harm them - Ethics first AI Ethics & Bias Through Māori Lens 🤖 Digital Tech (AI Ethics)•⏱️ 75 min•👥 Y9•🌿 Indigenous data sovereignty AI Bias Examples (30 min) Cases to Analyze: Facial recognition fails on darker skin (racial bias) Translation AI loses cultural context for te reo Health AI trained mostly on Pākehā data Predictive policing targ"
public/lessons/unit-2-lesson-4.html,Unit 2 Lesson 4 | Te Kete Ako,Health & Pe,Year 9,lesson,Unit 2 Lesson 4 | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Unit 2 Lesson 4 Critical Analysis of Historical Documents 📚 Social Studies 🎯 Year 9 ⏱️ 60 minutes 🌿 Cultural Integration Unit 2 Les
public/lessons/y9-english-argumentative-writing-sovereignty.html,Argumentative Writing: Tino Rangatiratanga | Year 9 English,English,Year 9,lesson,"Argumentative Writing: Tino Rangatiratanga | Year 9 English ""Tino rangatiratanga - te mana motuhake"" Sovereignty - the power to self-determine YEAR 9 ENGLISH Argumentative Writing: Tino Rangatiratanga ✍️ English (Writing) • ⏱️ 75 minutes • 👥 Year 9 • 🌿 Cultural: Sovereignty & self-determination 🏫 School Values Connection 💪 Integrity Using evidence in arguments 🗣️ Voice Expressing informed opinions 🎯 Excellence Crafting powerful arguments 🎯 WALT (We Are Learning To) Understand argumentative writi"
public/lessons/y9-science-genetics-whakapapa-dna.html,Genetics & Whakapapa: DNA as Living Connection | Year 9 Science,Science,Year 9,lesson,"Genetics & Whakapapa: DNA as Living Connection | Year 9 Science ""Ko te whakapapa te tuakiri o te tangata"" Whakapapa is the identity of a person - Your DNA tells your whakapapa story YEAR 9 SCIENCE Genetics & Whakapapa: DNA as Living Connection 🧬 Science (Genetics) • ⏱️ 75 minutes • 👥 Year 9 • 🌿 Cultural: Whakapapa & DNA connection 🏫 School Values Connection 🌿 Whakapapa DNA connects us to ancestors 🎯 Excellence Scientific inquiry & discovery 💭 Identity Understanding who we are 🎯 WALT (We Are Lear"
public/lessons/health-and-wellbeing-te-whare-tapa-whā-model.html,Te Whare Tapa Whā - Health and Wellbeing,Health & Pe,All Levels,lesson,"# Health and Wellbeing: Te Whare Tapa Whā Model Te Whare Tapa Whā - Health and Wellbeing Te Kete Ako Te Whare Tapa Whā Exploring Holistic Health and Wellbeing 🌿 Cultural Context | Horopaki Ahurea Whakataukī ""Whāia te iti kahurangi"" ""Seek the treasure you value most dearly"" 🏛️ Connection to Mangakōtukutuku College Values Whaiora: Wellbeing - Caring for collective health and prosperity This learning connects to the value of whaiara by encouraging students to engage with content in ways that embody"
public/lessons/physics-of-traditional-māori-instruments.html,Physics of Traditional Māori Instruments,Te Reo Māori,All Levels,lesson,"# Physics of Traditional Māori Instruments Physics of Traditional Māori Instruments Te Kete Ako Physics of Traditional Māori Instruments Exploring sound science through ngā taonga pūoro 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): Investigate the physics principles behind traditional Māori instruments (pūtōrino, pūkāea, etc.) Connect scientific concepts of sound and vibration to cultural knowledge Appreciate the sophisticated acoustic understanding in traditional instrument"
public/lessons/podcast-series/lesson-1-treaty-of-waitangi.html,Podcast Lesson 1: Te Tiriti o Waitangi | Te Kete Ako,Social Studies,All Levels,lesson,"Podcast Lesson 1: Te Tiriti o Waitangi | Te Kete Ako Te Kete Ako Unit Context Series: He Rongo Kōrero - Podcast Lessons Connects to: Y8 Systems & Government Unit Assessment: Podcast Analysis Worksheet Podcast Series Lesson 1: Te Tiriti o Waitangi (This Lesson) Lesson 2: The Dawn Raids (available through teacher dashboard) Lesson 3: NZ Wars - Stories of Tainui (available through teacher dashboard) Whakataukī | Proverb ""He aha te mea nui o te ao? He tāngata, he tāngata, he tāngata"" What is the mos"
public/lessons/podcast-series/materials/worksheet-treaty-of-waitangi-podcast.html,Podcast Worksheet: Te Tiriti o Waitangi | Te Kete Ako,Social Studies,All Levels,lesson,"Podcast Worksheet: Te Tiriti o Waitangi | Te Kete Ako Te Kete Ako Name: Date: 🌿 Cultural Context | Horopaki Ahurea Whakataukī ""Mā te mōhio ka ora, mā te ora ka mōhio"" ""Through knowledge comes wellbeing, through wellbeing comes knowledge"" 🏛️ Connection to Mangakōtukutuku College Values Whaiora: Wellbeing - Caring for collective health and prosperity This learning connects to the value of whaiara by encouraging students to engage with content in ways that embody this value. 🛡️ Cultural Safety Cons"
public/lessons/writers-toolkit/diction-tone-lesson-plan.html,Diction & Tone Combined Lesson | Writers Toolkit | Te Kete Ako,English,Year 9,lesson,Diction & Tone Combined Lesson | Writers Toolkit | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Home > Lessons > Writers Toolkit > Diction & Tone Lesson 🎨 Diction & Tone: The Art of Word Choice 
public/lessons/writers-toolkit/environmental-literacy-framework.html,Environmental Literacy Framework | Te Kete Ako,English,All Levels,lesson,Environmental Literacy Framework | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Environmental Literacy Framework Resource content integrated in main unit. See related materials. 🌿 Cultural Conte
